S No.	Tweet_Id
3687	1139861743952433152
3688	1139864253635186689
3689	1139864416353079296
3690	1139865135839875073
3691	1139865496176738304
3692	1139868537407848449
3693	1139871095761362944
3694	1139872228647063552
3695	1139872395148300288
3696	1139874106902380544
3697	1139874112229269504
3698	1139874119980388354
3699	1139875230153920513
3700	1139875750436319233
3701	1139881651545288704
3702	1139882452753768448
3703	1139882676679270400
3704	1139883783438655488
3705	1139884463909982209
3706	1139884934980612096
3707	1139885226442801152
3708	1139886660751986688
3709	1139887733428633600
3710	1139887969765142534
3711	1139888493365096453
3712	1139889740948393985
3713	1139890305828904961
3714	1139891361388355584
3715	1139891850280677376
3716	1139894913582153728
3717	1139895748189982720
3718	1139896348701016065
3719	1139896659515715588
3720	1139898488848883713
3721	1139900061368770560
3722	1139904605406539778
3723	1139909017885696000
3724	1139910659876036608
3725	1139910903393112064
3726	1139911366221996032
3727	1139911876354048001
3728	1139914110991249408
3729	1139914889114378240
3730	1139914900728360960
3731	1139917068910960640
3732	1139917857980944385
3733	1139919161549905920
3734	1139919914423214081
3735	1139920007654236161
3736	1139921461592961025
3737	1139922354426056704
3738	1139922783243104256
3739	1139923337264713728
3740	1139923407410270209
3741	1139923419301064705
3742	1139926793022914562
3743	1139928537274695681
3744	1139928746473877504
3745	1139931808873799681
3746	1139932107759738880
3747	1139933321306284033
3748	1139934267344064513
3749	1139934822166597633
3750	1139935442751623168
3751	1139936166675910658
3752	1139936521883148288
3753	1139936568653672448
3754	1139936594075406336
3755	1139938785079246849
3756	1139938976318595073
3757	1139941735788945409
3758	1139942841583656960
3759	1139943351497711618
3760	1139943439762698241
3761	1139944030685585411
3762	1139944289511911429
3763	1139947803952599040
3764	1139948278668115968
3765	1139949343870525440
3766	1139949814895054853
3767	1139951691279716353
3768	1139951749081362432
3769	1139951851485331456
3770	1139954299512020993
3771	1139955161441267712
3772	1139956521926889472
3773	1139960941997465601
3774	1139961747643621378
3775	1139961810327502849
3776	1139961974614368256
3777	1139964041445744640
3778	1139965054466568192
3779	1139966004547731461
3780	1139967062460309504
3781	1139970587021991936
3782	1139971016283885569
3783	1139971807384129536
3784	1139972542628712448
3785	1139973362590130176
3786	1139973634532040710
3787	1139975272965578752
3788	1139976864158629890
3789	1139981766717034496
3790	1139981998221680640
3791	1139982631682973696
3792	1139983228666671104
3793	1139984706470944768
3794	1139984732815601664
3795	1139985926036295682
3796	1139987592244412416
3797	1139989050541129729
3798	1139989554520350722
3799	1139993219306086401
3800	1139996320347893761
3801	1139996847605460992
3802	1139996874398732288
3803	1139998872716107776
3804	1140001146360291328
3805	1140003245022015488
3806	1140003611667259393
3807	1140004268050714624
3808	1140005990248722438
3809	1140009461748260864
3810	1140009865693270016
3811	1140011675518668800
3812	1140012654796238848
3813	1140015335443259392
3814	1140015693250859014
3815	1140017314018054144
3816	1140017534076432390
3817	1140018668878880770
3818	1140022057402601473
3819	1140025232222314497
3820	1140025906762641408
3821	1140027082522746887
3822	1140027128039256064
3823	1140027207739310080
3824	1140027374827954177
3825	1140029313896591362
3826	1140030532358680576
3827	1140031526379409409
3828	1140032117902139393
3829	1140034321643974657
3830	1140034556126539776
3831	1140035795304288256
3832	1140037500322189312
3833	1140037523835695104
3834	1140040152645083136
3835	1140041396834975744
3836	1140041667799502848
3837	1140042714198806538
3838	1140043172715945984
3839	1140045324301545472
3840	1140046758275244032
3841	1140050733728968704
3842	1140050754696351744
3843	1140053031070781440
3844	1140053175942209538
3845	1140053815539802112
3846	1140054205895458817
3847	1140054337919639552
3848	1140055491139080192
3849	1140057136392790016
3850	1140059178301607937
3851	1140061528785395713
3852	1140061758671003650
3853	1140061888887185408
3854	1140061909795987458
3855	1140063603250233344
3856	1140064095279804416
3857	1140064111000035333
3858	1140068792501964800
3859	1140070185858027521
3860	1140071135272419328
3861	1140073226367832064
3862	1140074634714525697
3863	1140076052762583042
3864	1140076058529714177
3865	1140076483026857991
3866	1140077089946832897
3867	1140077243105890304
3868	1140081113026768897
3869	1140081183264518151
3870	1140083094940246016
3871	1140085185943416832
3872	1140085286803779585
3873	1140085425064726529
3874	1140085693013745666
3875	1140086644231589888
3876	1140089282373156864
3877	1140092412678803457
3878	1140093373224636416
3879	1140095153102839808
3880	1140095865081647104
3881	1140096280149913602
3882	1140096570370744320
3883	1140097989324824576
3884	1140098058530643968
3885	1140099552789323777
3886	1140101792233066496
3887	1140102218911236097
3888	1140102316508372992
3889	1140102891392229377
3890	1140103032811741184
3891	1140103198889467905
3892	1140103489336619008
3893	1140103663739756545
3894	1140104653008338945
3895	1140111112249024512
3896	1140112841782906882
3897	1140113519909539840
3898	1140117523490361344
3899	1140123105223819264
3900	1140124822493650946
3901	1140127554986057728
3902	1140132404365053952
3903	1140133608583311360
3904	1140133911718182912
3905	1140134232049803264
3906	1140135262414094336
3907	1140141457279336448
3908	1140141958435749888
3909	1140142134281949184
3910	1140143169390034944
3911	1140143478757707778
3912	1140145603780833281
3913	1140148070555848704
3914	1140150138838474752
3915	1140152065722867713
3916	1140153371996803072
3917	1140154401174298624
3918	1140154556116078592
3919	1140158295119974400
3920	1140158428704399360
3921	1140158511654952960
3922	1140159927677100035
3923	1140168529129480193
3924	1140168560972578817
3925	1140170878312943616
3926	1140172640956637184
3927	1140173286401302528
3928	1140174215976542208
3929	1140174810984538114
3930	1140176481823256576
3931	1140176914847584256
3932	1140177373947518977
3933	1140180701704314880
3934	1140180761800089600
3935	1140181490103439360
3936	1140182632686379008
3937	1140182749556297728
3938	1140183292089708544
3939	1140184696363606017
3940	1140188349526872064
3941	1140193533116203008
3942	1140194991559651328
3943	1140196064609341441
3944	1140197672105545728
3945	1140201130875486209
3946	1140201816728072192
3947	1140202962708381696
3948	1140205476665335808
3949	1140207561079218176
3950	1140211515997532160
3951	1140212429877653509
3952	1140212764851474434
3953	1140217008270774274
3954	1140217937082683393
3955	1140218470757535744
3956	1140220037107601409
3957	1140221095364239361
3958	1140221989308772352
3959	1140223764187242496
3960	1140224167217979393
3961	1140225196965736449
3962	1140225595265232896
3963	1140225854670352384
3964	1140230876694896648
3965	1140231431932784640
3966	1140231709213880321
3967	1140232788517539840
3968	1140235189240643584
3969	1140235222681890819
3970	1140235367670538241
3971	1140236463923191809
3972	1140239830426836999
3973	1140239962941476865
3974	1140240023578697728
3975	1140244000076529665
3976	1140244559651360768
3977	1140247013323358208
3978	1140251687027970048
3979	1140252348473851904
3980	1140254379318087685
3981	1140255751916703744
3982	1140258897652940801
3983	1140260708065693698
3984	1140261742464983040
3985	1140263713213231111
3986	1140264173105848320
3987	1140266024803217409
3988	1140267456310779904
3989	1140267757587574785
3990	1140270712441188352
3991	1140271211949244418
3992	1140276044353679361
3993	1140277779314991105
3994	1140278586735116289
3995	1140278701063643137
3996	1140279168921407488
3997	1140280389329707010
3998	1140280923209912320
3999	1140281271408635904
4000	1140281751220183040
4001	1140283461648953344
4002	1140283991427145730
4003	1140286222868389888
4004	1140289940833624064
4005	1140293917532987392
4006	1140294898387582976
4007	1140295156064751616
4008	1140296468059906048
4009	1140296567846580225
4010	1140297029496836097
4011	1140297596990345216
4012	1140298644551360512
4013	1140299067895013377
4014	1140299820130873344
4015	1140301581885140992
4016	1140301958491906049
4017	1140303340347297801
4018	1140304938087546880
4019	1140306535169400832
4020	1140306849704497152
4021	1140307210112835584
4022	1140307628930797568
4023	1140310335171309568
4024	1140310775044673537
4025	1140311121582120960
4026	1140311314926931968
4027	1140311469726322688
4028	1140312942207877121
4029	1140314399422332930
4030	1140315733378908161
4031	1140315812512903168
4032	1140317210159828993
4033	1140317487868723200
4034	1140318240633229316
4035	1140320119945433089
4036	1140321770941104130
4037	1140321899081162752
4038	1140322289650737154
4039	1140323056142802944
4040	1140323225425055749
4041	1140324024049905665
4042	1140324186662952960
4043	1140325479070801920
4044	1140325779881906176
4045	1140325972346134528
4046	1140326173127221248
4047	1140326235194572800
4048	1140327492814659584
4049	1140328705480450048
4050	1140329689648472064
4051	1140330064367837185
4052	1140330079471525888
4053	1140333726527905792
4054	1140333841342746627
4055	1140333960418996225
4056	1140333971940597760
4057	1140334287776092160
4058	1140334731810279424
4059	1140334960378884102
4060	1140337384808177665
4061	1140338387364253696
4062	1140338676926468098
4063	1140338957709918208
4064	1140339286228819969
4065	1140340068453892096
4066	1140341151033122816
4067	1140341864161300480
4068	1140343656504647680
4069	1140344043039121408
4070	1140344459869249537
4071	1140344623988125701
4072	1140344924711211008
4073	1140345902584029185
4074	1140347489414975488
4075	1140347663084339200
4076	1140349056063102976
4077	1140350600695209984
4078	1140350602586808328
4079	1140351660230959105
4080	1140353286270324736
4081	1140354086585491456
4082	1140354582859718657
4083	1140354878021210112
4084	1140355121278345217
4085	1140357116756148224
4086	1140357703300243456
4087	1140358176661016576
4088	1140358239479054336
4089	1140358431607418880
4090	1140360387466059777
4091	1140362476514664448
4092	1140362942313091074
4093	1140363567675392015
4094	1140363811599372289
4095	1140366242902990849
4096	1140366507328835585
4097	1140370978154979329
4098	1140373318219907072
4099	1140374397632602118
4100	1140374422785789957
4101	1140374759256948736
4102	1140376129997553665
4103	1140376740348530688
4104	1140377673358815232
4105	1140377735216414722
4106	1140377865432850433
4107	1140380926507212802
4108	1140381698410070016
4109	1140390884933980160
4110	1140391887079010304
4111	1140392316135301120
4112	1140394070138920960
4113	1140400030861410305
4114	1140402374743379973
4115	1140402807557640192
4116	1140403661065129984
4117	1140405977918967808
4118	1140407845919182850
4119	1140408843568078848
4120	1140409084535083008
4121	1140409906308276224
4122	1140411125801992193
4123	1140416115639799809
4124	1140416255104618496
4125	1140417305253490688
4126	1140417319556067331
4127	1140419896725127178
4128	1140421545942122496
4129	1140422979983040513
4130	1140423132894961664
4131	1140423756315127808
4132	1140426647583285248
4133	1140429009869856768
4134	1140430706822320130
4135	1140430870567948288
4136	1140430901249282048
4137	1140432230029783040
4138	1140432391887978501
4139	1140432666443046912
4140	1140437238716801028
4141	1140438497402281985
4142	1140439025120972801
4143	1140439802120159234
4144	1140440490174816258
4145	1140440604951961601
4146	1140442217095413760
4147	1140443943898931200
4148	1140445058044497922
4149	1140447223882407937
4150	1140448248269869059
4151	1140449678816923649
4152	1140451394157252609
4153	1140456022076731392
4154	1140458243900071936
4155	1140460098453692416
4156	1140461407055613952
4157	1140466195537285120
4158	1140467053045919745
4159	1140468830650552321
4160	1140469042182021121
4161	1140469175523172352
4162	1140471350768758784
4163	1140472516827373568
4164	1140473119943143424
4165	1140476272721592320
4166	1140476292644687872
4167	1140478196170842112
4168	1140478940009631745
4169	1140484724772806656
4170	1140484729105502208
4171	1140486036574887937
4172	1140486034754437120
4173	1140488094761848832
4174	1140493153226690560
4175	1140497151501508608
4176	1140500563781672960
4177	1140502014540959745
4178	1140505979664027648
4179	1140508087113134081
4180	1140513963307749377
4181	1140516133986013185
4182	1140517284055855105
4183	1140518521933312001
4184	1140520508779368449
4185	1140522261645893632
4186	1140526297367621633
4187	1140527315715145729
4188	1140533983052218369
4189	1140535930668888066
4190	1140537380824162304
4191	1140538576221814785
4192	1140539343913668608
4193	1140540907256782848
4194	1140541744020434945
4195	1140542288470216704
4196	1140551554635915264
4197	1140556471148720128
4198	1140557146184126464
4199	1140557190186639360
4200	1140557870183772161
4201	1140558432514334720
4202	1140568405260611584
4203	1140568751634411521
4204	1140570725402779648
4205	1140573416778420229
4206	1140573864369373184
4207	1140575271919263745
4208	1140580981629493249
4209	1140581544588918785
4210	1140581674201354240
4211	1140582196677361664
4212	1140584842582724608
4213	1140585308708311045
4214	1140586813477625856
4215	1140588136688308226
4216	1140588739963641856
4217	1140589160647909376
4218	1140589726014963713
4219	1140589842041987072
4220	1140590259027288064
4221	1140590323720044544
4222	1140591062475427840
4223	1140593474527485958
4224	1140594024392224768
4225	1140599375221219330
4226	1140600226241232901
4227	1140601629001097216
4228	1140602886654705664
4229	1140605255568117760
4230	1140607399910432768
4231	1140607525798043654
4232	1140608865161158656
4233	1140611834216624128
4234	1140613287207407617
4235	1140614410576248832
4236	1140614801191776257
4237	1140615509928488960
4238	1140616608458661888
4239	1140616959782019075
4240	1140619370349191170
4241	1140620650140393474
4242	1140621854807343104
4243	1140623131742232578
4244	1140623880672989184
4245	1140624239134818305
4246	1140625241871224832
4247	1140625504388734977
4248	1140626100793442304
4249	1140628406389936129
4250	1140628636787204096
4251	1140629930365112320
4252	1140630517009788929
4253	1140630985735921666
4254	1140631413328269313
4255	1140632829958610944
4256	1140633260793454593
4257	1140634966876778497
4258	1140635094560006144
4259	1140635731603415043
4260	1140635960062820357
4261	1140639737792925696
4262	1140640714675482624
4263	1140641548000010240
4264	1140642944724217856
4265	1140643093105926144
4266	1140644942957727747
4267	1140647208548782083
4268	1140648475006136321
4269	1140649406074687488
4270	1140650358974373891
4271	1140650575341740033
4272	1140652958604046338
4273	1140653853462994945
4274	1140655343187324928
4275	1140655904989335553
4276	1140658586009235456
4277	1140659360483463169
4278	1140659624435208192
4279	1140661145637986306
4280	1140662930976968705
4281	1140664194301353984
4282	1140664715686875136
4283	1140664991948910594
4284	1140666005963857922
4285	1140666704269316096
4286	1140670281071022080
4287	1140670764947005441
4288	1140671151674449920
4289	1140671735315881992
4290	1140672072261296128
4291	1140672273503989760
4292	1140676394101481473
4293	1140676500716265472
4294	1140677240373620738
4295	1140679411370463232
4296	1140680381693419521
4297	1140682595568693249
4298	1140682677688795136
4299	1140686291849437188
4300	1140686667545817091
4301	1140687505131483137
4302	1140688063410188288
4303	1140689178377805825
4304	1140689265531052037
4305	1140690750453243904
4306	1140691704581885952
4307	1140693199188459520
4308	1140693361478787072
4309	1140694117921492994
4310	1140694219176259585
4311	1140694738271686667
4312	1140695297699536897
4313	1140695765238591489
4314	1140703896312176645
4315	1140705060906766338
4316	1140706311341895680
4317	1140709997116104706
4318	1140711103099359238
4319	1140713446738137088
4320	1140713732307398658
4321	1140716579921043457
4322	1140716731268288517
4323	1140716824264400903
4324	1140717012387340295
4325	1140718453751369728
4326	1140720225173852160
4327	1140720525473267712
4328	1140720907209596930
4329	1140721081306796032
4330	1140723377834987520
4331	1140724023648804864
4332	1140724242088177665
4333	1140725891372183554
4334	1140730773848363009
4335	1140732355570782208
4336	1140733245002276866
4337	1140733427773104129
4338	1140733451202641920
4339	1140733510317170688
4340	1140733984470634496
4341	1140735199363444736
4342	1140735350937182213
4343	1140735620077301762
4344	1140737337200140289
4345	1140738037904601089
4346	1140739122857947136
4347	1140739480741195776
4348	1140741476843835395
4349	1140741519638519808
4350	1140741671866363905
4351	1140741846638956549
4352	1140743968692396033
4353	1140746073528401920
4354	1140747029859241990
4355	1140748396774547457
4356	1140748492945723392
4357	1140751825148219392
4358	1140751980765143040
4359	1140753819527049216
4360	1140756907587751936
4361	1140757280046112768
4362	1140758392371326977
4363	1140758489284976643
4364	1140759179226836992
4365	1140759336773464066
4366	1140762186945482752
4367	1140762475022946306
4368	1140763502497468416
4369	1140767027017052160
4370	1140767317829144576
4371	1140769026513260544
4372	1140769390113243142
4373	1140770171520528384
4374	1140771038063726592
4375	1140772552370843648
4376	1140773160461074433
4377	1140773905776304129
4378	1140775365058560000
4379	1140777258065354752
4380	1140778597327785984
4381	1140778892065738758
4382	1140779044885188608
4383	1140780312395313152
4384	1140781739058425856
4385	1140782160208510976
4386	1140786762324807681
4387	1140787182334107649
4388	1140787543215968256
4389	1140788665012146176
4390	1140788721098338304
4391	1140790033026359296
4392	1140790802001608704
4393	1140792682886787072
4394	1140792816341344256
4395	1140794025517015041
4396	1140794364219707393
4397	1140796125579886592
4398	1140796453364756480
4399	1140797998198398977
4400	1140799116877844481
4401	1140799457224609792
4402	1140800091168694278
4403	1140801572911374336
4404	1140802199565434880
4405	1140802805235703809
4406	1140803181703815168
4407	1140804062461517831
4408	1140806215649415168
4409	1140807763246735360
4410	1140808073772195842
4411	1140809565954564099
4412	1140809689443254272
4413	1140810210803474433
4414	1140812680825098240
4415	1140814118787661825
4416	1140816938073042944
4417	1140817143593746433
4418	1140818087404625921
4419	1140818325787820032
4420	1140818940987367424
4421	1140820080265027585
4422	1140821054769827841
4423	1140821196654538752
4424	1140821601157603328
4425	1140822608302055424
4426	1140823540398084097
4427	1140826717885304832
4428	1140827257092628480
4429	1140834199009730562
4430	1140834220832481281
4431	1140834969897644033
4432	1140838675464409088
4433	1140838841340891136
4434	1140839904613523456
4435	1140844761890377728
4436	1140848962347253760
4437	1140851831393751041
4438	1140856407241064448
4439	1140863832467877888
4440	1140863884250812416
4441	1140864779013066752
4442	1140864795199115264
4443	1140866872151351296
4444	1140867791911837697
4445	1140871480210673664
4446	1140872538312126464
4447	1140872806940286976
4448	1140873859404484608
4449	1140874717676441600
4450	1140876802224578560
4451	1140877900364701696
4452	1140881014375555074
4453	1140883678173601792
4454	1140884185948860416
4455	1140884537372639233
4456	1140885553702830080
4457	1140888732830056448
4458	1140898526169305088
4459	1140898555613392896
4460	1140901798431088640
4461	1140902798298497030
4462	1140904261527560192
4463	1140912558486040576
4464	1140914261948022784
4465	1140918436794642432
4466	1140918515492429824
4467	1140919391615213568
4468	1140921842108108801
4469	1140924198874996736
4470	1140928265898614786
4471	1140930776025858049
4472	1140930973250404352
4473	1140931450650468352
4474	1140933244638126080
4475	1140937254535409664
4476	1140937565333098496
4477	1140937773689556992
4478	1140938028048715777
4479	1140939857554006017
4480	1140940230557499392
4481	1140941973890711552
4482	1140942561223282688
4483	1140947645210300417
4484	1140948226381615105
4485	1140950017655619585
4486	1140951080198692864
4487	1140951476937940993
4488	1140952522603081729
4489	1140955054389829633
4490	1140958952072650752
4491	1140959593998106625
4492	1140959648905912320
4493	1140960759683268610
4494	1140961337989914624
4495	1140964306823106560
4496	1140964966314459137
4497	1140965022149107712
4498	1140966349868556289
4499	1140966496467742720
4500	1140966851918233601
4501	1140967857565634560
4502	1140967934556364800
4503	1140968174990417921
4504	1140968849245949952
4505	1140968920729497600
4506	1140969791366344704
4507	1140969861285179394
4508	1140970284628901888
4509	1140970525889404928
4510	1140970874599858178
4511	1140971925998645248
4512	1140976082646028290
4513	1140977489381974016
4514	1140980071487832067
4515	1140980679200534529
4516	1140981448842895360
4517	1140981613754572800
4518	1140981978617012224
4519	1140982875849818112
4520	1140983902493917186
4521	1140984588002627590
4522	1140985198084943874
4523	1140986656599814147
4524	1140986849126576128
4525	1140987677883297798
4526	1140988014325190656
4527	1140988752296329216
4528	1140989287158222848
4529	1140989613604868096
4530	1140990252275961856
4531	1140991369676300288
4532	1140992270738644992
4533	1140994068954132481
4534	1140994170858983424
4535	1140994721579298816
4536	1140999784779714565
4537	1141000181367934977
4538	1141001963770978305
4539	1141002553951444992
4540	1141002754699202561
4541	1141002803030024193
4542	1141002858227228673
4543	1141002911373320192
4544	1141007278532964352
4545	1141007555629649927
4546	1141008036430876672
4547	1141008166471311360
4548	1141010420351852544
4549	1141011392545218560
4550	1141012438202114050
4551	1141012469244211200
4552	1141013002482831361
4553	1141014046268805120
4554	1141014440785195009
4555	1141014678119882752
4556	1141014782486536192
4557	1141015540523249664
4558	1141016493041291264
4559	1141017318417457154
4560	1141018449096761344
4561	1141018935254540290
4562	1141019850510352385
4563	1141020053699088384
4564	1141020093201231872
4565	1141020967206100992
4566	1141023226279055360
4567	1141023355971092480
4568	1141023440557789185
4569	1141023731378266118
4570	1141024043136475136
4571	1141027087957889026
4572	1141027218644185089
4573	1141027294410170371
4574	1141028741554028544
4575	1141028835082866688
4576	1141030105466245120
4577	1141032108850393089
4578	1141032247769931777
4579	1141032477651296256
4580	1141033336460259340
4581	1141033665759068160
4582	1141033912761761792
4583	1141033925927690240
4584	1141034697557983233
4585	1141035080829194242
4586	1141035540541820928
4587	1141036565503848448
4588	1141036627164196866
4589	1141037804731826176
4590	1141038720998445056
4591	1141038766892523520
4592	1141039930811936769
4593	1141040064123887620
4594	1141040819065053184
4595	1141042183027351552
4596	1141042259929866240
4597	1141042316276314113
4598	1141042416822050816
4599	1141042751238283265
4600	1141042866766143489
4601	1141042978254802944
4602	1141043227908173824
4603	1141044095764324352
4604	1141044855734493185
4605	1141050632150888448
4606	1141051768698220544
4607	1141052503464845312
4608	1141052755987042308
4609	1141054836286246912
4610	1141055440018690048
4611	1141055527973261312
4612	1141055607245553664
4613	1141059411156307969
4614	1141060305411121157
4615	1141060609779351553
4616	1141061249293266944
4617	1141062684986638337
4618	1141063117671215104
4619	1141063813447462913
4620	1141065869663068161
4621	1141065871143649280
4622	1141069122773508096
4623	1141069144630034432
4624	1141069911604809729
4625	1141071208349179904
4626	1141072198913814528
4627	1141073262753079296
4628	1141073361608556547
4629	1141073857022795776
4630	1141073876643766272
4631	1141075760909733888
4632	1141076372707823618
4633	1141076925084913664
4634	1141077772665786368
4635	1141077859882213377
4636	1141078473089228800
4637	1141079315930583040
4638	1141079657225306112
4639	1141079713948897280
4640	1141081565885132800
4641	1141081976985796608
4642	1141081998955634695
4643	1141082273997107201
4644	1141082886101196800
4645	1141083080192475136
4646	1141085250430349313
4647	1141086846727983104
4648	1141088167182946305
4649	1141089988941144065
4650	1141090741529272320
4651	1141091084765933569
4652	1141092640571740160
4653	1141092653246889987
4654	1141098703056515073
4655	1141099914002231296
4656	1141100400264785920
4657	1141101354825523203
4658	1141102496083009538
4659	1141102590136070149
4660	1141103846074155008
4661	1141105743732625409
4662	1141106041993564160
4663	1141108219538022400
4664	1141111112068411392
4665	1141111610183843840
4666	1141112564031471617
4667	1141113924458352641
4668	1141116587593912325
4669	1141116786181472256
4670	1141117747570438144
4671	1141118094745722882
4672	1141118926195187713
4673	1141119167870803968
4674	1141119561942495233
4675	1141120525294538752
4676	1141120898176434176
4677	1141123250497261568
4678	1141124701705637888
4679	1141125847191117826
4680	1141126018800979974
4681	1141126319020883968
4682	1141128218759618568
4683	1141128622100508672
4684	1141128950598512643
4685	1141129236276813831
4686	1141130026278162432
4687	1141130382567342080
4688	1141130496342147073
4689	1141133120848240640
4690	1141133842390147072
4691	1141134203079278593
4692	1141134380254937088
4693	1141134727656558592
4694	1141135123884249088
4695	1141136063118880769
4696	1141136541441564674
4697	1141136577873285121
4698	1141136790360752128
4699	1141137005402894337
4700	1141138811470123013
4701	1141139115544465408
4702	1141140238082793472
4703	1141140977756844033
4704	1141143182123495424
4705	1141144235854270464
4706	1141144548577558528
4707	1141145428005535744
4708	1141146179960332288
4709	1141146793750777856
4710	1141149330537111552
4711	1141149964183035905
4712	1141150895675043840
4713	1141151522094559232
4714	1141151628961017856
4715	1141151738130419712
4716	1141152343347478528
4717	1141152550076522496
4718	1141153215372759040
4719	1141155035281313792
4720	1141155312268926977
4721	1141156711945920512
4722	1141157696550387712
4723	1141157982996246529
4724	1141159034101178368
4725	1141164259793154048
4726	1141165126755766273
4727	1141165523536887809
4728	1141166114220593152
4729	1141168051259236353
4730	1141169245885259776
4731	1141170653242019840
4732	1141171136396500994
4733	1141172787572330496
4734	1141173331330326529
4735	1141173696834330624
4736	1141174270858539009
4737	1141175817839374336
4738	1141175952958984193
4739	1141177401700999168
4740	1141177703544119296
4741	1141178517356515329
4742	1141179323375915008
4743	1141181632923217920
4744	1141182707143237633
4745	1141183162460057601
4746	1141183596415389699
4747	1141184653363204096
4748	1141185026681425920
4749	1141186343990648832
4750	1141187386174369793
4751	1141188590132580353
4752	1141188977166209024
4753	1141190738127888416
4754	1141191604578988032
4755	1141191751144595457
4756	1141195627390365696
4757	1141198064566358017
4758	1141198585632944128
4759	1141199785233453061
4760	1141200258661097472
4761	1141201602956668928
4762	1141201868074475520
4763	1141203527185981440
4764	1141206255303823360
4765	1141208011135954944
4766	1141208575257145345
4767	1141210065094897665
4768	1141212916328407040
4769	1141213086759759874
4770	1141215687303581701
4771	1141216495294275585
4772	1141218547898769408
4773	1141218848072273920
4774	1141223291681533952
4775	1141225594673217536
4776	1141226080503848960
4777	1141227785907781633
4778	1141232142594297856
4779	1141235704149815297
4780	1141236575919099906
4781	1141237978334924801
4782	1141239591208271872
4783	1141240068130123776
4784	1141245787785109507
4785	1141247218848079872
4786	1141248929092128768
4787	1141249802690334720
4788	1141249966494498816
4789	1141254325345370117
4790	1141254685749174274
4791	1141260429290856453
4792	1141261828959420416
4793	1141261904524054528
4794	1141263321565421574
4795	1141270259556421632
4796	1141271898267037696
4797	1141273707203256321
4798	1141273759183040513
4799	1141273910144618496
4800	1141276794642993153
4801	1141278012228243457
4802	1141278559996194816
4803	1141280211750703104
4804	1141281836666109952
4805	1141285748382953473
4806	1141286819918766080
4807	1141287135208546306
4808	1141287400729038848
4809	1141289323746271232
4810	1141289785698336768
4811	1141290181422485505
4812	1141291919768793088
4813	1141292608913850368
4814	1141296322131025920
4815	1141297873633652736
4816	1141298373233790976
4817	1141300342140706822
4818	1141301506743951363
4819	1141302862930206720
4820	1141303613060460544
4821	1141303741557202945
4822	1141306242855579648
4823	1141306890510405632
4824	1141309428018233344
4825	1141312057209446400
4826	1141313022566313984
4827	1141314495622422528
4828	1141318722889637889
4829	1141319088578420737
4830	1141319404665344001
4831	1141319920069808128
4832	1141320930678853640
4833	1141321878935498753
4834	1141322322776752130
4835	1141324920007401472
4836	1141325170310877186
4837	1141327541246017537
4838	1141327968632999937
4839	1141328079962484736
4840	1141329550116368384
4841	1141330997952299008
4842	1141331055296876544
4843	1141336694735740928
4844	1141338423728451586
4845	1141339185799925760
4846	1141340689051082753
4847	1141341609365258240
4848	1141344161704173568
4849	1141344970382745600
4850	1141347796127121410
4851	1141348302287323138
4852	1141350397237506049
4853	1141350624019173376
4854	1141352151064743936
4855	1141352588434186240
4856	1141354217321435142
4857	1141356214976241664
4858	1141356465216794626
4859	1141356611845464065
4860	1141357076569919489
4861	1141357880441884677
4862	1141361282781732864
4863	1141361619135606784
4864	1141361847553155072
4865	1141362226525118464
4866	1141362394700091392
4867	1141366271771942912
4868	1141366559228776448
4869	1141366669874475009
4870	1141366931217354752
4871	1141368616786391046
4872	1141368845254483968
4873	1141368920491864064
4874	1141369900709007360
4875	1141370173649121286
4876	1141370303999827971
4877	1141371554158272518
4878	1141372141771866113
4879	1141372860658855939
4880	1141372948995026944
4881	1141373770378162177
4882	1141374691116032001
4883	1141374852185624577
4884	1141376911735758850
4885	1141376958204448769
4886	1141377453744672770
4887	1141377890329735169
4888	1141377898080698369
4889	1141377978330492929
4890	1141378004800692224
4891	1141378286812987392
4892	1141378633317134338
4893	1141378720302682112
4894	1141379324722987009
4895	1141382555335348224
4896	1141382835024138240
4897	1141383219767648259
4898	1141383504384667650
4899	1141384364384759809
4900	1141384957216120833
4901	1141386054370570240
4902	1141386074113171461
4903	1141386419333558272
4904	1141387260920651776
4905	1141388122288095232
4906	1141388835491856385
4907	1141391271866466309
4908	1141392286284156929
4909	1141395352253321218
4910	1141395527013195776
4911	1141395739039453190
4912	1141397268391694336
4913	1141397823100837889
4914	1141399794423926785
4915	1141399839600627712
4916	1141400294036779009
4917	1141400367432970240
4918	1141401320370429952
4919	1141401449643085825
4920	1141401677477662720
4921	1141402625499377664
4922	1141403679494479877
4923	1141405051564331009
4924	1141405580063457280
4925	1141406231862685698
4926	1141406802795474945
4927	1141407006399459329
4928	1141407470256087042
4929	1141407949740531713
4930	1141409374268723202
4931	1141409538693726208
4932	1141409935391113217
4933	1141411789521006593
4934	1141414948612034560
4935	1141415490318983168
4936	1141416341133508609
4937	1141416699310174210
4938	1141416744759808001
4939	1141417220636942336
4940	1141419707247005696
4941	1141419839640223744
4942	1141421157838704646
4943	1141421889568436224
4944	1141421901035843586
4945	1141422212701753344
4946	1141422322001285122
4947	1141424020442603520
4948	1141425100501204997
4949	1141425106473893888
4950	1141426686476423168
4951	1141428906718896128
4952	1141431006823624704
4953	1141433596177211393
4954	1141434176912203776
4955	1141436196620398593
4956	1141436665707278336
4957	1141436818807840768
