S No.	Tweet_Id
3962	1138800107833450497
3963	1138800922761584643
3964	1138801442909638656
3965	1138802780393615360
3966	1138803350269562881
3967	1138803400970186755
3968	1138803546432737280
3969	1138803861962010625
3970	1138803887568297984
3971	1138805113211015168
3972	1138805112825139200
3973	1138805732667641857
3974	1138807348779266048
3975	1138807671405064193
3976	1138808221915914240
3977	1138808871848255488
3978	1138810290412445696
3979	1138810531412893699
3980	1138813571389935616
3981	1138814704850071553
3982	1138816450251112448
3983	1138817027127164929
3984	1138818552373436418
3985	1138819499837349888
3986	1138819669870239745
3987	1138820048431321088
3988	1138820073857146881
3989	1138821339593285632
3990	1138821424804704258
3991	1138821677737922561
3992	1138821722121986048
3993	1138822055338471424
3994	1138822356317720577
3995	1138824962519621632
3996	1138827884599099392
3997	1138828328410988544
3998	1138828689901142016
3999	1138831232563896322
4000	1138831768272814085
4001	1138832111614484482
4002	1138832753452081153
4003	1138833618342633473
4004	1138835300527071232
4005	1138835634154610690
4006	1138838031593381888
4007	1138838104289103873
4008	1138838634130485249
4009	1138838816129716226
4010	1138839479597375490
4011	1138839613286445057
4012	1138840683811364864
4013	1138840762777559040
4014	1138841319739199488
4015	1138841390199312384
4016	1138841572999491584
4017	1138841756869496832
4018	1138843427481587712
4019	1138843543118721024
4020	1138843831737159681
4021	1138844298705813504
4022	1138846684165943298
4023	1138846827401420801
4024	1138846930233102336
4025	1138847198219833344
4026	1138848587721388033
4027	1138849111476789260
4028	1138849437932019714
4029	1138849960328343552
4030	1138850377560920064
4031	1138850424666988551
4032	1138851526196178944
4033	1138851772322254850
4034	1138852275173154816
4035	1138853718881972224
4036	1138853767598809088
4037	1138853854504611841
4038	1138856536250339328
4039	1138856697005510658
4040	1138857259553951744
4041	1138857786849267712
4042	1138858647184744450
4043	1138859344559128576
4044	1138859507470217216
4045	1138860974457401344
4046	1138861217429086209
4047	1138861997070671872
4048	1138861998027026432
4049	1138863739002904576
4050	1138864450071683072
4051	1138864982077165569
4052	1138864993506615299
4053	1138865420587286530
4054	1138866065042288640
4055	1138866085648838662
4056	1138866426176004097
4057	1138866476151189504
4058	1138867287807660032
4059	1138867756114354177
4060	1138868068682162176
4061	1138868616517050368
4062	1138870308071518208
4063	1138870402938286080
4064	1138870707595677696
4065	1138870974516998144
4066	1138871375299584002
4067	1138872200256270336
4068	1138872298448883712
4069	1138872431412699136
4070	1138872659759046656
4071	1138872845180837889
4072	1138874507811348480
4073	1138874666674581504
4074	1138874730629533697
4075	1138875156854726656
4076	1138875792111427584
4077	1138878677725450241
4078	1138878676387471361
4079	1138878715516076032
4080	1138879023491289089
4081	1138880140182720518
4082	1138881150548680704
4083	1138881173973864449
4084	1138881254118453253
4085	1138881575968550912
4086	1138882017955864577
4087	1138882023387488256
4088	1138882498430214144
4089	1138882510723702784
4090	1138883323609194496
4091	1138883577196818433
4092	1138883722017693696
4093	1138884034052861952
4094	1138884556440907776
4095	1138884663441858563
4096	1138885360199634945
4097	1138885374632222720
4098	1138885474565742592
4099	1138885671526064129
4100	1138886820433805312
4101	1138887165046394880
4102	1138887291252944896
4103	1138887321896570880
4104	1138887719998906374
4105	1138887928636149761
4106	1138887967483867136
4107	1138888100820791296
4108	1138888227245441029
4109	1138889383921225728
4110	1138889447724990464
4111	1138889632677027840
4112	1138890093912109057
4113	1138890433201786881
4114	1138891553827672064
4115	1138891763026993154
4116	1138891761231646720
4117	1138892524234452993
4118	1138892686096838658
4119	1138893977669816320
4120	1138894034708062208
4121	1138895023771201542
4122	1138896075878744066
4123	1138896499285385216
4124	1138897825658482691
4125	1138898056450101249
4126	1138898456263704576
4127	1138898920707432449
4128	1138899268641705984
4129	1138900685737435136
4130	1138900881846308864
4131	1138900886560878592
4132	1138901208511471617
4133	1138901206665965569
4134	1138901296080183296
4135	1138902710240120832
4136	1138903004436996096
4137	1138903459128782848
4138	1138904560330792961
4139	1138904594178891776
4140	1138904653897306120
4141	1138904985415106560
4142	1138905301376262144
4143	1138905750292578305
4144	1138905948574113792
4145	1138906603200155652
4146	1138907459773456384
4147	1138907959977660416
4148	1138908519531450369
4149	1138908671558201344
4150	1138909054963736577
4151	1138909238691016704
4152	1138909458409517057
4153	1138909529452584960
4154	1138909995465170945
4155	1138910248817836032
4156	1138911836982525952
4157	1138911946231746565
4158	1138913012658692099
4159	1138914513007157248
4160	1138914997801750529
4161	1138915381731569665
4162	1138916115437015045
4163	1138916627809034240
4164	1138918152337731584
4165	1138919760358494208
4166	1138921110068760578
4167	1138921133879824385
4168	1138923429044903937
4169	1138924113886666755
4170	1138926984355078145
4171	1138927181478879232
4172	1138927214433456128
4173	1138927611596476417
4174	1138928205128224770
4175	1138928432430104581
4176	1138929487612170240
4177	1138929656642580481
4178	1138929797827125248
4179	1138930137146253313
4180	1138930516739145728
4181	1138931831858839554
4182	1138932181550665729
4183	1138935019886587904
4184	1138935082247475200
4185	1138936804386717696
4186	1138937832834293760
4187	1138939231580110855
4188	1138941716386521089
4189	1138941917473968129
4190	1138942335746752514
4191	1138943575025213440
4192	1138943887777550336
4193	1138945015844167680
4194	1138945139496366080
4195	1138945696231559168
4196	1138946628629520384
4197	1138946695549427712
4198	1138946810037309442
4199	1138947164279844865
4200	1138948041778618368
4201	1138948636371562496
4202	1138949067957055488
4203	1138949541267410957
4204	1138950200221978624
4205	1138950992072851457
4206	1138952654372126721
4207	1138953786368634881
4208	1138953801451364354
4209	1138953966887116802
4210	1138954031324209158
4211	1138956553204183040
4212	1138956892154339330
4213	1138957757103693829
4214	1138958721508356096
4215	1138959171561222144
4216	1138959756486295553
4217	1138960022921207808
4218	1138960789463883776
4219	1138961684624809986
4220	1138961818821505024
4221	1138963569905733632
4222	1138964202448707584
4223	1138965243193901056
4224	1138966317220978688
4225	1138966454747795457
4226	1138966692736847872
4227	1138966845065588736
4228	1138967215749943298
4229	1138968979651739648
4230	1138970151850717184
4231	1138970191205814272
4232	1138970204967505921
4233	1138972685785010176
4234	1138973666610417664
4235	1138974698958536706
4236	1138975232293789696
4237	1138978206554497024
4238	1138979363070910464
4239	1138980849716584448
4240	1138982069563023366
4241	1138982092350676992
4242	1138982186558853121
4243	1138982448992329728
4244	1138982886378430465
4245	1138983401317380096
4246	1138983594377060352
4247	1138985303329390592
4248	1138988147717488640
4249	1138988916965613569
4250	1138990887701221377
4251	1138991472433217536
4252	1138992392697208832
4253	1138992626500288513
4254	1138992708649869312
4255	1138993625482899457
4256	1138994086092967937
4257	1138995586701508608
4258	1138996013795069952
4259	1138996474732306433
4260	1138997074593079296
4261	1138997358333747200
4262	1138997769627156482
4263	1138998046866456577
4264	1138998239519268864
4265	1138998374085136384
4266	1138998488870596608
4267	1138998661940166661
4268	1138998938701373442
4269	1138999091956985856
4270	1138999190560940037
4271	1138999994302812160
4272	1139001078492598272
4273	1139001251440594944
4274	1139001538918211584
4275	1139001772943519744
4276	1139002367003779072
4277	1139002434121023489
4278	1139003233135992832
4279	1139003523646001153
4280	1139003768479989760
4281	1139006518039392257
4282	1139006795203174406
4283	1139006981740683266
4284	1139007908073615360
4285	1139008608828571648
4286	1139010093029220352
4287	1139011868016750592
4288	1139012098053349381
4289	1139012766919012352
4290	1139013215113887745
4291	1139016872412700672
4292	1139018214023675905
4293	1139018846428381185
4294	1139018916456468481
4295	1139020129000468481
4296	1139021015730839552
4297	1139021582167232512
4298	1139021841232564224
4299	1139022083021631488
4300	1139022802760151041
4301	1139022847068823552
4302	1139023412033200131
4303	1139023730192072704
4304	1139024638111932417
4305	1139024832702455809
4306	1139025355354722304
4307	1139025407985029120
4308	1139026674132180992
4309	1139027074738479106
4310	1139028058482995200
4311	1139028817832554502
4312	1139028920257454080
4313	1139029135454609409
4314	1139029881541386241
4315	1139032164782100480
4316	1139032463093751808
4317	1139036567304134656
4318	1139036785659588613
4319	1139037061715914753
4320	1139038732202500096
4321	1139039271535296512
4322	1139040303028080641
4323	1139041694270349317
4324	1139044119970537472
4325	1139044536246833152
4326	1139046246965030912
4327	1139047289174011904
4328	1139048854148435968
4329	1139049942285078529
4330	1139051236672409605
4331	1139053391965908992
4332	1139054924770287616
4333	1139055205490671616
4334	1139056071358779393
4335	1139060295551184896
4336	1139061876057419779
4337	1139062494377533441
4338	1139065044996542464
4339	1139065113074425859
4340	1139066745128390656
4341	1139067842199007232
4342	1139068891341234176
4343	1139069197466722304
4344	1139069606222532608
4345	1139070155378626560
4346	1139071636815142913
4347	1139072512040550401
4348	1139073941123751936
4349	1139074656529408000
4350	1139075820427927553
4351	1139077415291015168
4352	1139077556861251584
4353	1139078963320504320
4354	1139079386873905153
4355	1139080010600538112
4356	1139082198223589377
4357	1139086063824199680
4358	1139086280904642560
4359	1139089026298929152
4360	1139089130049089543
4361	1139092199956570112
4362	1139092491221659648
4363	1139093185320357889
4364	1139094327639060480
4365	1139094883589853186
4366	1139095484939853824
4367	1139096020233707520
4368	1139096492495527936
4369	1139097429532450816
4370	1139100092999319552
4371	1139101056942706689
4372	1139102797339791361
4373	1139105983693766656
4374	1139107030738845701
4375	1139107224612216832
4376	1139108787934158848
4377	1139109230177394688
4378	1139110236382474242
4379	1139110259463794690
4380	1139111068813406208
4381	1139111228381573120
4382	1139113262455410688
4383	1139113806767054855
4384	1139116046131052546
4385	1139120033542524928
4386	1139120949687705600
4387	1139121248083042304
4388	1139121323085635586
4389	1139122167696822273
4390	1139122884922761217
4391	1139126317402640384
4392	1139126522974003200
4393	1139127137221394433
4394	1139127469938827264
4395	1139127833723228161
4396	1139128164356186112
4397	1139128286821306369
4398	1139128633203810304
4399	1139130009128493056
4400	1139130236279361536
4401	1139131869780426753
4402	1139134634149732353
4403	1139134711857668096
4404	1139136601660018695
4405	1139136634295914496
4406	1139136895709896714
4407	1139137096436846594
4408	1139137204910002176
4409	1139137867177848837
4410	1139137971947311111
4411	1139138419639181312
4412	1139139161120808960
4413	1139139895329468416
4414	1139140041312284674
4415	1139140415733608450
4416	1139140696621891584
4417	1139142113646534656
4418	1139144510586441733
4419	1139145133067296773
4420	1139145673041833984
4421	1139146714835750912
4422	1139147029962268672
4423	1139147608809705472
4424	1139148069604417537
4425	1139148891528540160
4426	1139150312881774592
4427	1139150796434673664
4428	1139151420765212672
4429	1139151737191903233
4430	1139151850408751104
4431	1139152436172472321
4432	1139153126953373698
4433	1139153247162306561
4434	1139153885573111809
4435	1139154744176513024
4436	1139154776472653827
4437	1139155936541642752
4438	1139156602978807810
4439	1139157042994798593
4440	1139157966979026945
4441	1139158071496912896
4442	1139158089305866240
4443	1139158162441932815
4444	1139160271002488832
4445	1139161237177024512
4446	1139162306326212608
4447	1139162391168606208
4448	1139162767968092160
4449	1139162796413861888
4450	1139163181392302082
4451	1139163988992942081
4452	1139164348985860096
4453	1139164398897885185
4454	1139164803145129984
4455	1139164846925275139
4456	1139165221229137921
4457	1139166666733043713
4458	1139168792913829888
4459	1139169036850176000
4460	1139169544398954496
4461	1139170639787565056
4462	1139170699799662592
4463	1139171392241487872
4464	1139172526838484994
4465	1139173312507125762
4466	1139173572314664960
4467	1139176199010340865
4468	1139176467659726848
4469	1139177272345288710
4470	1139178773872500736
4471	1139179069658894337
4472	1139180001276964864
4473	1139180516190478337
4474	1139182078086569988
4475	1139182626256744451
4476	1139182890074460161
4477	1139183891749703680
4478	1139184675656753155
4479	1139185214989770753
4480	1139186884075315200
4481	1139187025813356545
4482	1139187512163885058
4483	1139188017371811840
4484	1139188353742647298
4485	1139188486869803009
4486	1139188887740440578
4487	1139189273213558784
4488	1139189348946075650
4489	1139189509730525184
4490	1139189732339015680
4491	1139189756800036864
4492	1139191359905173504
4493	1139194534645157888
4494	1139194726547169281
4495	1139194771635748864
4496	1139195445454860288
4497	1139196596850241536
4498	1139197540631552002
4499	1139197706180661252
4500	1139198166039977984
4501	1139201721610186752
4502	1139201967539085314
4503	1139202261354082304
4504	1139203688629702662
4505	1139204753249001474
4506	1139204839982927874
4507	1139204856974053376
4508	1139205072901070848
4509	1139205118962876426
4510	1139205129809403909
4511	1139206323202134016
4512	1139206378021629953
4513	1139207493119369216
4514	1139207822841749505
4515	1139207974071799808
4516	1139208541376528385
4517	1139208655289638913
4518	1139209607396626432
4519	1139209742906212353
4520	1139209894324822021
4521	1139209937039458305
4522	1139210197006729216
4523	1139210388321558528
4524	1139212141888712705
4525	1139213155102535686
4526	1139213842058231809
4527	1139214669816762368
4528	1139215099472666625
4529	1139215950622990337
4530	1139216421852995585
4531	1139217416557342720
4532	1139218185864003584
4533	1139218333151240192
4534	1139218680884224000
4535	1139219107050676229
4536	1139219186494971904
4537	1139219262327984130
4538	1139219267453370370
4539	1139219493908090881
4540	1139220551342448641
4541	1139221001705799686
4542	1139221598853062662
4543	1139221727781650432
4544	1139221881465311232
4545	1139222491669377024
4546	1139222580668358656
4547	1139223010588729344
4548	1139223217497878528
4549	1139223489234255876
4550	1139223622848065536
4551	1139223691982725122
4552	1139224109915803648
4553	1139224114282020867
4554	1139224832040677376
4555	1139225635036024832
4556	1139226135471042561
4557	1139226341910487040
4558	1139228071255597057
4559	1139229486069821446
4560	1139229714906845186
4561	1139230439674130435
4562	1139230770256601089
4563	1139231026495066112
4564	1139231768425521153
4565	1139233057863536640
4566	1139233466351005701
4567	1139234825573994496
4568	1139234946537705472
4569	1139235178176503809
4570	1139236501965983745
4571	1139237046097195008
4572	1139237702321213440
4573	1139238424500736001
4574	1139239288871247873
4575	1139239890715938816
4576	1139240757733330944
4577	1139241064701812736
4578	1139241408555036672
4579	1139241986534334464
4580	1139242031342133249
4581	1139242118294065152
4582	1139242346074267649
4583	1139242573887918080
4584	1139242707707027457
4585	1139242890843086848
4586	1139243273275543552
4587	1139243674624233472
4588	1139243992476987392
4589	1139244909330911237
4590	1139245697549705217
4591	1139245859290275840
4592	1139246415073484800
4593	1139247034702204935
4594	1139247297076879360
4595	1139247593438031872
4596	1139247958443089920
4597	1139248087149551617
4598	1139248471951601664
4599	1139249158555148289
4600	1139249215908012037
4601	1139249537510465542
4602	1139249863504224256
4603	1139250146519244806
4604	1139250350848913408
4605	1139250441709953024
4606	1139250790424559617
4607	1139250890739785731
4608	1139251217144537088
4609	1139252566758498304
4610	1139253040362467330
4611	1139253791285530625
4612	1139253943106777094
4613	1139254052850737153
4614	1139255514959949824
4615	1139255575273865216
4616	1139255662238679040
4617	1139256228633350145
4618	1139256440454094853
4619	1139256451422142465
4620	1139256498079621120
4621	1139256524784709634
4622	1139257237946478594
4623	1139257239817084928
4624	1139258071614513152
4625	1139258159636369408
4626	1139258339139997697
4627	1139259935034789889
4628	1139260132804714496
4629	1139261934027587585
4630	1139262493669437441
4631	1139263521378775040
4632	1139263530379689984
4633	1139265268520312839
4634	1139266117686439936
4635	1139266433471221760
4636	1139266593832050688
4637	1139266647930417153
4638	1139267690282049536
4639	1139267740055871489
4640	1139268446930309122
4641	1139269147009961985
4642	1139269855444705280
4643	1139271320808673285
4644	1139271879556943872
4645	1139272193328570368
4646	1139273063483281416
4647	1139273489364520960
4648	1139273973177487366
4649	1139274318448340992
4650	1139274341852549121
4651	1139274648389128199
4652	1139275183951400960
4653	1139276404460326914
4654	1139276847919894530
4655	1139277013133381632
4656	1139277955761410049
4657	1139278010929037313
4658	1139278048149344267
4659	1139278094446006272
4660	1139281587395289088
4661	1139283795536822272
4662	1139284785539551248
4663	1139285434830348288
4664	1139285630045872128
4665	1139290285417123841
4666	1139292943230148616
4667	1139295300139585536
4668	1139295741539696640
4669	1139295897077133318
4670	1139298549252988929
4671	1139299169451986949
4672	1139299522704748548
4673	1139303358869770242
4674	1139303589380329473
4675	1139304433978892289
4676	1139305607108816896
4677	1139306025939603457
4678	1139306474134523904
4679	1139306608838791168
4680	1139308503636566018
4681	1139308753138962432
4682	1139310255647744000
4683	1139310817550032896
4684	1139311184715374592
4685	1139314127451697152
4686	1139315795371134976
4687	1139316261958094849
4688	1139317850928222208
4689	1139319754936610816
4690	1139320418077224961
4691	1139321023503859712
4692	1139321093125054465
4693	1139324511386574848
4694	1139328381542117377
4695	1139331385712185344
4696	1139331489504645125
4697	1139332491574222848
4698	1139343894670401536
4699	1139351312695300096
4700	1139351871804641280
4701	1139351997730062336
4702	1139354762191736839
4703	1139361316295118848
4704	1139361849584103424
4705	1139363528589094912
4706	1139365353048424448
4707	1139366559024128000
4708	1139366595267125249
4709	1139368878260330496
4710	1139369487780593664
4711	1139369843361107969
4712	1139371705271324672
4713	1139376577706262531
4714	1139377287416053760
4715	1139378962801418240
4716	1139385774132981765
4717	1139387236858810368
4718	1139387878876692481
4719	1139388302627229696
4720	1139390661499600896
4721	1139401759988695040
4722	1139403646293041156
4723	1139404214277246976
4724	1139407245567938561
4725	1139412384366252033
4726	1139413038430187521
4727	1139415025347514368
4728	1139415462893088768
4729	1139416700196028418
4730	1139418506418515969
4731	1139425246157660160
4732	1139438079800946688
4733	1139442363972169728
4734	1139450988736274432
4735	1139453200103120896
4736	1139458085867675648
4737	1139464059735199744
4738	1139464795093123072
4739	1139471501306945536
4740	1139480236473688064
4741	1139486713368186880
4742	1139494134870413312
4743	1139498254213816320
4744	1139501057065791488
4745	1139501513439666177
4746	1139502431417454592
4747	1139502832149762048
4748	1139503372552364032
4749	1139504090365534209
4750	1139504381106315264
4751	1139506290059816960
4752	1139506630872174592
4753	1139506720378671104
4754	1139507518307282946
4755	1139508042549121024
4756	1139509065359548416
4757	1139510185557463040
4758	1139511670177501185
4759	1139511865879535616
4760	1139515765290405889
4761	1139515792955990018
4762	1139515911105318914
4763	1139515998812463105
4764	1139516338920140800
4765	1139516366988488705
4766	1139516764780449792
4767	1139517090921164800
4768	1139517124156768256
4769	1139517655944220672
4770	1139517958403891203
4771	1139518175345725440
4772	1139518666020675588
4773	1139520225597173768
4774	1139523079665856512
4775	1139523771558182912
4776	1139524618325319680
4777	1139524811502301185
4778	1139524934542266368
4779	1139525989396971521
4780	1139526549483532290
4781	1139527283251662848
4782	1139529024563220480
4783	1139529681252884482
4784	1139531434601963521
4785	1139531987688071168
4786	1139533141687918592
4787	1139533564033294336
4788	1139535656684855296
4789	1139537920262594560
4790	1139538346223345664
4791	1139540627761356807
4792	1139541294299172864
4793	1139541969737256960
4794	1139542416837500931
4795	1139542606403125249
4796	1139543275940065280
4797	1139543445800808449
4798	1139544648928694272
4799	1139544662689996800
4800	1139545597743116288
4801	1139545644597747712
4802	1139545862093332481
4803	1139546136795127809
4804	1139546511770099714
4805	1139547741363638272
4806	1139547807575150592
4807	1139548584179884032
4808	1139550555804753921
4809	1139550554731008001
4810	1139550553778900992
4811	1139550559097294850
4812	1139550558166102018
4813	1139550557176291328
4814	1139550563211927558
4815	1139550562163273728
4816	1139550561135710208
4817	1139550560129040384
4818	1139550938702798848
4819	1139551061319045123
4820	1139551183561986048
4821	1139551442199437314
4822	1139551454895759362
4823	1139551465285070848
4824	1139552828668686337
4825	1139553234568318977
4826	1139553584792645633
4827	1139554264286670848
4828	1139554364916260864
4829	1139555522443714561
4830	1139556651252559872
4831	1139557902442737665
4832	1139557982361071619
4833	1139559925670187008
4834	1139560608381198336
4835	1139560636835422208
4836	1139561495132561414
4837	1139561752994164738
4838	1139561923815649281
4839	1139562033915912192
4840	1139562567481864192
4841	1139563653102022657
4842	1139563708500381696
4843	1139563886238162945
4844	1139565361026781186
4845	1139565429305819136
4846	1139565899852046336
4847	1139567385759715330
4848	1139568945344786432
4849	1139569883862056960
4850	1139570026443354112
4851	1139570577012875270
4852	1139570647875477504
4853	1139571702734688256
4854	1139571957756596224
4855	1139572039772188672
4856	1139572281267671042
4857	1139573856748916737
4858	1139574635811528705
4859	1139574888941916161
4860	1139575412907020290
4861	1139575822925234176
4862	1139578227939323904
4863	1139579032100642827
4864	1139580642692358144
4865	1139580774091563015
4866	1139580796510097408
4867	1139581074453999616
4868	1139581642564079617
4869	1139581900563947520
4870	1139581952414146561
4871	1139582150217388032
4872	1139583639602073600
4873	1139584278336081920
4874	1139584884886966272
4875	1139585638804668418
4876	1139586084785074178
4877	1139586155186442240
4878	1139586197326639109
4879	1139587606742753281
4880	1139587902621589504
4881	1139588377601294336
4882	1139588613870690305
4883	1139589322481590272
4884	1139590898512224256
4885	1139592100809494529
4886	1139592106652184576
4887	1139593397059117060
4888	1139593664278269953
4889	1139594029384028162
4890	1139594153728335872
4891	1139594754243670019
4892	1139594988453617665
4893	1139596203098890241
4894	1139596298951241728
4895	1139596565876760576
4896	1139597323577778176
4897	1139597450623295494
4898	1139598239869669376
4899	1139600620812419072
4900	1139600723509989379
4901	1139601171528728576
4902	1139601229963829248
4903	1139601668369190912
4904	1139601712811954176
4905	1139601840155299841
4906	1139602108141977601
4907	1139602508672831488
4908	1139602624293101570
4909	1139603504434241541
4910	1139603821875867648
4911	1139603830511931395
4912	1139603871876231168
4913	1139604175699042309
4914	1139605177139388416
4915	1139606078130405382
4916	1139606312071962625
4917	1139606643048615936
4918	1139607035069259776
4919	1139607224274305024
4920	1139608037310849024
4921	1139609953956577281
4922	1139611456150876161
4923	1139612653381455877
4924	1139612954087874563
4925	1139613415520034816
4926	1139613592448315392
4927	1139614128153288704
4928	1139614380419534848
4929	1139615931007737857
4930	1139616225699479552
4931	1139617018573987841
4932	1139617033975410688
4933	1139617051507490816
4934	1139618477189341185
4935	1139619058352119808
4936	1139619114371018752
4937	1139619453170270208
4938	1139620070211145730
4939	1139620211894693888
4940	1139620404073512960
4941	1139620415607730176
4942	1139620669111635968
4943	1139621087476637696
4944	1139622344027254784
4945	1139622709741215744
4946	1139622883960000514
4947	1139623357069086722
4948	1139623487117713408
4949	1139623619783344128
4950	1139623693569671169
4951	1139623858175172613
4952	1139624089579134977
4953	1139624216590987264
4954	1139624319938695169
4955	1139624635279040513
4956	1139625941783797760
4957	1139626997246644224
4958	1139627159054704641
4959	1139627361153036290
4960	1139628029045612545
4961	1139628094556385281
4962	1139628255793876992
4963	1139628260869005312
4964	1139628719704858624
4965	1139628898369593345
4966	1139629625905164288
4967	1139629649015791616
4968	1139630011579817984
4969	1139630016709287936
4970	1139630455400124418
4971	1139631230817918977
4972	1139632774275637248
4973	1139633232620732422
4974	1139633297217245191
4975	1139633376242151425
4976	1139634598068011009
4977	1139634656385613824
4978	1139634966097272832
4979	1139635388098719745
4980	1139636199205875714
4981	1139636255166226432
4982	1139636401325191168
4983	1139638893677096963
4984	1139640080237129730
4985	1139640554944376843
4986	1139640982293663747
4987	1139641134421041152
4988	1139642912692719619
4989	1139643207351001089
4990	1139643479477407750
4991	1139643768511053824
4992	1139644137588740096
4993	1139644541403901953
4994	1139645033836154881
4995	1139645790358364160
4996	1139646112166318080
4997	1139646224032661504
4998	1139646264738537472
4999	1139646284858568705
5000	1139646487392968704
5001	1139646832089415681
5002	1139646907217862656
5003	1139647259094634496
5004	1139649874230689792
5005	1139650170335956992
5006	1139651414358134784
5007	1139651502321131522
5008	1139652231702167553
5009	1139653062270889984
5010	1139654885841002496
5011	1139655660524716032
5012	1139655947054223360
5013	1139657353777811456
5014	1139657541455998976
5015	1139658202637729792
5016	1139658843389136898
5017	1139659464435367936
5018	1139659986231934976
5019	1139660145158262784
5020	1139660767920349186
5021	1139660864779370496
5022	1139660948678090752
5023	1139661984977301504
5024	1139662900367437827
5025	1139663123932155909
5026	1139663387225313281
5027	1139663423925473280
5028	1139663526115663872
5029	1139664301764096003
5030	1139665456027955200
5031	1139665538869653505
5032	1139667042896760833
5033	1139667414872817665
5034	1139668171034636288
5035	1139668363406434304
5036	1139671624356126720
5037	1139673229528719360
5038	1139673433199931393
5039	1139675309354057728
5040	1139675492192333824
5041	1139675561482047489
5042	1139675800213569541
5043	1139677489272381447
5044	1139677547531243520
5045	1139680324839809024
5046	1139681494102753281
5047	1139681922840330240
5048	1139682078738436096
5049	1139683467992584192
5050	1139685758585860097
5051	1139686011821146112
5052	1139687382192496643
5053	1139688475844702208
5054	1139693913818554368
5055	1139694754902319104
5056	1139697198734761984
5057	1139699297514151936
5058	1139699540649398273
5059	1139701293449003008
5060	1139701589399093249
5061	1139701834153701376
5062	1139701915552378880
5063	1139706612183195648
5064	1139707309372977152
5065	1139709281354178560
5066	1139711502091456512
5067	1139712806096388097
5068	1139713441243885568
5069	1139713442388955147
5070	1139713560722862080
5071	1139717890368630784
5072	1139718770254143488
5073	1139719371079802880
5074	1139721475995385860
5075	1139733148776800256
5076	1139734086707138560
5077	1139738556711051264
5078	1139741825944707072
5079	1139743100836827137
5080	1139744339402342400
5081	1139744631116054528
5082	1139744630986031105
5083	1139746488764915712
5084	1139751269449502720
5085	1139753610395443200
5086	1139755712240709633
5087	1139759144997490688
5088	1139759334290862080
5089	1139764328423415808
5090	1139766346026106882
5091	1139767386767155200
5092	1139767583450656768
5093	1139768686569541632
5094	1139769026769408000
5095	1139771092535394305
5096	1139774301245251590
5097	1139775795390537728
5098	1139777493907492864
5099	1139777916114366465
5100	1139778388640641024
5101	1139779351241605120
5102	1139783282059382784
5103	1139785500183711744
5104	1139785628487487488
5105	1139789658567499776
5106	1139793848522035201
5107	1139794248725880837
5108	1139794956439212032
5109	1139800407000145921
5110	1139801225191481344
5111	1139802899205316609
5112	1139802961591328770
5113	1139803124514922496
5114	1139803144114909184
5115	1139805275278454784
5116	1139805711595184128
5117	1139809610347319298
5118	1139809954255245312
5119	1139812535547432960
5120	1139812994160975872
5121	1139813027316813824
5122	1139816813590654977
5123	1139817289954390017
5124	1139818522320596993
5125	1139819497899089920
5126	1139820584123002886
5127	1139822298343464960
5128	1139822783704080384
5129	1139824406740570112
5130	1139826844335792128
5131	1139830068652531712
5132	1139830135107018752
5133	1139832282712334337
5134	1139833268587548672
5135	1139833879521632256
5136	1139835584460066816
5137	1139836918701744128
5138	1139837409032429569
5139	1139837520013864960
5140	1139838871833841664
5141	1139839664679018496
5142	1139841309781479424
5143	1139843340180922371
5144	1139845455964020737
5145	1139845654296059904
5146	1139847148130861057
5147	1139847396836425729
5148	1139847548212875265
5149	1139848870048018434
5150	1139849312836444162
5151	1139849473851613184
5152	1139850254893887488
5153	1139853370544410625
5154	1139854457892737026
5155	1139856831751294976
5156	1139857363681382400
5157	1139857434493640705
5158	1139857703835230208
5159	1139857863390576640
5160	1139858428195725312
5161	1139861121735757825
5162	1139861164777598979
5163	1139861532328759297
5164	1139861866820149248
5165	1139862996400955392
5166	1139863444411301894
5167	1139864434241888256
5168	1139865203305254918
5169	1139865644768382976
5170	1139867512361881601
5171	1139869685816713216
5172	1139871217559724032
5173	1139871727452938240
5174	1139871911624814593
5175	1139872321185955840
5176	1139872409731915777
5177	1139872413733335041
5178	1139872841606656001
5179	1139873051640827905
5180	1139876993560956928
5181	1139877835588456451
5182	1139878300820606976
5183	1139878569352388609
5184	1139879152922873857
5185	1139880855206281216
5186	1139880874101678080
5187	1139880890295869440
5188	1139881064850055168
5189	1139882541626867712
5190	1139882555967180800
5191	1139882758157819904
5192	1139883539435053058
5193	1139884509464342529
5194	1139884706089111552
5195	1139887114374352896
5196	1139887130803658755
5197	1139887684179111937
5198	1139888113310937088
5199	1139888702799405058
5200	1139889059793375233
5201	1139889783382204416
5202	1139890001628368896
5203	1139890050215399424
5204	1139890206310567937
5205	1139890519490719744
5206	1139890789671153666
5207	1139891094999699456
5208	1139891669673791488
5209	1139891720144003072
5210	1139891771364859907
5211	1139892342750679040
5212	1139892767218438145
5213	1139893492841418752
5214	1139894398471299072
5215	1139895565267939328
5216	1139895908177518593
5217	1139896348701016065
5218	1139897903810523137
5219	1139899233195253760
5220	1139899554361487360
5221	1139899910751477761
5222	1139900006494867456
5223	1139901751258226693
5224	1139902149654130688
5225	1139902739209740288
5226	1139902930704883712
5227	1139903205641527296
5228	1139903511880241153
5229	1139904156242784256
5230	1139904846759452674
5231	1139904981329272833
5232	1139906188093603841
